Product_ID,Product_Name,Category,Brand,Original_Price,Discount_Percent,Discount_Amount,Selling_Price,Stock_Quantity,Weight_kg,Avg_Rating,Total_Reviews
PROD000521,Aashirvaad Atta V2,Grocery,Aashirvaad,159.98,8,12.8,147.18,908,3.85,4.44,57
PROD000522,Fortune Oil V6,Grocery,Fortune,1490.82,18,268.35,1222.47,973,2.27,4.49,53
PROD000523,Lays Chips V8,Grocery,Lays,1391.78,46,640.22,751.56,980,0.63,4.53,51
PROD000524,Nescafe Coffee V9,Grocery,Nescafe,2721.27,30,816.38,1904.89,294,4.91,4.35,46
PROD000525,Haldiram Snacks V4,Grocery,Haldiram,1285.82,11,141.44,1144.38,720,2.87,4.34,67
PROD000526,Samsung Mobile V1,Electronics,Samsung,22809.77,18,4105.76,18704.01,570,0.86,4.44,94
PROD000527,HP Laptop V7,Electronics,HP,105512.67,10,10551.27,94961.4,372,3.86,4.33,113
PROD000528,boAt Headphones V2,Electronics,boAt,133093.2,32,42589.82,90503.38,735,2.47,4.36,103
PROD000529,Noise Watch V7,Electronics,Noise,13515.01,43,5811.45,7703.56,593,4.33,4.39,113
PROD000530,Apple iPhone V10,Electronics,Apple,64587.4,41,26480.83,38106.57,299,3.02,4.43,117
PROD000531,Levis Jeans V3,Fashion,Levis,3041.16,14,425.76,2615.4,168,0.65,4.44,87
PROD000532,Peter England Shirt V7,Fashion,Peter,1065.13,43,458.01,607.12,42,0.25,4.31,70
PROD000533,Nike Shoes V9,Fashion,Nike,552.83,47,259.83,293,933,2.07,4.32,87
PROD000534,Titan Watch V2,Fashion,Titan,7528.45,10,752.85,6775.6,339,0.55,4.53,78
PROD000535,Puma T-shirt V10,Fashion,Puma,9943.82,48,4773.03,5170.79,622,2.23,4.52,92
PROD000536,IKEA Chair V5,Home,IKEA,25632.86,31,7946.19,17686.67,390,1.08,4.42,62
PROD000537,Prestige Cooker V1,Home,Prestige,9013.67,43,3875.88,5137.79,63,3.55,4.31,48
PROD000538,Philips Mixer V6,Home,Philips,27786.9,24,6668.86,21118.04,928,2.62,4.35,69
PROD000539,Godrej Almirah V7,Home,Godrej,13114.02,31,4065.35,9048.67,71,4.03,4.35,46
PROD000540,Urban Ladder Sofa V4,Home,Urban,19716.55,31,6112.13,13604.42,364,1.42,4.4,62
PROD000541,Lakme Lipstick V1,Beauty,Lakme,1027.35,15,154.1,873.25,207,1.65,4.38,29
PROD000542,Mamaearth Facewash V4,Beauty,Mamaearth,4503.48,49,2206.71,2296.77,394,3.56,4.69,26
PROD000543,Nivea Cream V3,Beauty,Nivea,2626.79,37,971.91,1654.88,925,2.51,4.31,29
PROD000544,Dove Soap V3,Beauty,Dove,165.2,50,82.6,82.6,667,1.04,4.37,27
PROD000545,Plum Serum V1,Beauty,Plum,3930.33,10,393.03,3537.3,980,2.63,4.35,31
PROD000546,Nike T-shirt V5,Sports,Nike,18557.76,38,7051.95,11505.81,377,3.27,4.46,50
PROD000547,Puma Shoes V7,Sports,Puma,7346.01,47,3452.62,3893.39,843,4.74,4.33,55
PROD000548,Decathlon Cycle V9,Sports,Decathlon,1251.71,32,400.55,851.16,779,0.48,4.06,49
PROD000549,Yoga Mat V3,Sports,Yoga,4472.53,22,983.96,3488.57,309,4.3,4.42,69
PROD000550,Dumbbells V10,Sports,Dumbbells,27369.16,45,12316.12,15053.04,830,3.83,4.38,55
PROD000551,Fiction Novel V4,Books,Fiction,1707.53,21,358.58,1348.95,291,3.94,4.46,41
PROD000552,NCERT Book V6,Books,NCERT,1479.61,37,547.46,932.15,976,3.67,4.52,44
PROD000553,Comics V3,Books,Comics,867.64,31,268.97,598.67,744,1.92,4.38,24
PROD000554,Notebook V8,Books,Notebook,599.39,43,257.74,341.65,738,4.94,4.4,35
PROD000555,Stationery Set V7,Books,Stationery,463.9,41,190.2,273.7,554,4.88,4.48,31
PROD000556,Aashirvaad Atta V2,Grocery,Aashirvaad,2422.09,42,1017.28,1404.81,491,4.28,4.31,59
PROD000557,Fortune Oil V1,Grocery,Fortune,1522.86,20,304.57,1218.29,352,3.2,4.46,52
PROD000558,Lays Chips V10,Grocery,Lays,58.36,18,10.5,47.86,885,4.87,4.33,40
PROD000559,Nescafe Coffee V6,Grocery,Nescafe,1790,29,519.1,1270.9,460,3.63,4.29,59
PROD000560,Haldiram Snacks V8,Grocery,Haldiram,1197.36,16,191.58,1005.78,868,1.67,4.38,60
PROD000561,Samsung Mobile V1,Electronics,Samsung,128395.3,31,39802.54,88592.76,319,4.3,4.34,113
PROD000562,HP Laptop V3,Electronics,HP,76130.15,41,31213.36,44916.79,615,2.9,4.37,100
PROD000563,boAt Headphones V6,Electronics,boAt,59751.65,44,26290.73,33460.92,94,0.38,4.28,95
PROD000564,Noise Watch V7,Electronics,Noise,99392.82,36,35781.42,63611.4,829,4.6,4.3,108
PROD000565,Apple iPhone V10,Electronics,Apple,57910.21,14,8107.43,49802.78,626,3.99,4.4,136
PROD000566,Levis Jeans V3,Fashion,Levis,4488.84,26,1167.1,3321.74,137,1.01,4.45,95
PROD000567,Peter England Shirt V10,Fashion,Peter,3450.76,29,1000.72,2450.04,62,1.37,4.44,79
PROD000568,Nike Shoes V9,Fashion,Nike,13167.48,37,4871.97,8295.51,38,2.48,4.44,84
PROD000569,Titan Watch V7,Fashion,Titan,6504.1,35,2276.43,4227.67,352,2.56,4.4,93
PROD000570,Puma T-shirt V8,Fashion,Puma,5505.5,38,2092.09,3413.41,697,0.63,4.28,89
PROD000571,IKEA Chair V8,Home,IKEA,29928.87,29,8679.37,21249.5,312,0.67,4.45,55
PROD000572,Prestige Cooker V7,Home,Prestige,2782,43,1196.26,1585.74,676,4.82,4.21,61
PROD000573,Philips Mixer V7,Home,Philips,36187.8,16,5790.05,30397.75,988,2.57,4.28,47
PROD000574,Godrej Almirah V7,Home,Godrej,32192.09,44,14164.52,18027.57,358,4.01,4.46,54
PROD000575,Urban Ladder Sofa V5,Home,Urban,36450.82,48,17496.39,18954.43,253,2.93,4.26,43
PROD000576,Lakme Lipstick V4,Beauty,Lakme,3987.03,49,1953.64,2033.39,738,2.64,4.38,26
PROD000577,Mamaearth Facewash V6,Beauty,Mamaearth,1278.57,41,524.21,754.36,932,3.98,4.35,20
PROD000578,Nivea Cream V3,Beauty,Nivea,3171.07,33,1046.45,2124.62,687,3.64,4.47,34
PROD000579,Dove Soap V8,Beauty,Dove,4288.28,49,2101.26,2187.02,495,1.08,4.37,35
PROD000580,Plum Serum V4,Beauty,Plum,169.98,40,67.99,101.99,479,0.73,4.24,29
PROD000581,Nike T-shirt V9,Sports,Nike,6917.33,46,3181.97,3735.36,496,1.22,4.24,50
PROD000582,Puma Shoes V3,Sports,Puma,33017.93,26,8584.66,24433.27,50,1.95,4.35,52
PROD000583,Decathlon Cycle V1,Sports,Decathlon,6149.92,18,1106.99,5042.93,954,2.54,4.33,55
PROD000584,Yoga Mat V8,Sports,Yoga,21423.71,13,2785.08,18638.63,22,0.53,4.29,56
PROD000585,Dumbbells V9,Sports,Dumbbells,12800.9,31,3968.28,8832.62,91,2.26,4.17,46
PROD000586,Fiction Novel V3,Books,Fiction,617.1,12,74.05,543.05,735,3.74,4.41,49
PROD000587,NCERT Book V8,Books,NCERT,302.55,44,133.12,169.43,166,3.28,4.43,35
PROD000588,Comics V2,Books,Comics,897.21,49,439.63,457.58,544,2.7,4.35,31
PROD000589,Notebook V8,Books,Notebook,1596.15,25,399.04,1197.11,149,4.17,4.5,44
PROD000590,Stationery Set V3,Books,Stationery,1302.56,25,325.64,976.92,439,1.11,4.42,26
PROD000591,Aashirvaad Atta V5,Grocery,Aashirvaad,809.69,12,97.16,712.53,937,2.44,4.45,62
PROD000592,Fortune Oil V10,Grocery,Fortune,2166.87,31,671.73,1495.14,354,1.6,4.32,56
PROD000593,Lays Chips V5,Grocery,Lays,2798.03,39,1091.23,1706.8,723,3.38,4.46,61
PROD000594,Nescafe Coffee V1,Grocery,Nescafe,187.63,50,93.81,93.82,24,1.86,4.42,59
PROD000595,Haldiram Snacks V9,Grocery,Haldiram,1254.73,26,326.23,928.5,735,2.37,4.29,49
PROD000596,Samsung Mobile V3,Electronics,Samsung,67256.99,14,9415.98,57841.01,944,4.54,4.44,114
PROD000597,HP Laptop V5,Electronics,HP,98158.2,41,40244.86,57913.34,665,2.8,4.4,112
PROD000598,boAt Headphones V8,Electronics,boAt,132881.19,31,41193.17,91688.02,704,0.74,4.34,115
PROD000599,Noise Watch V1,Electronics,Noise,103962.97,28,29109.63,74853.34,453,0.95,4.33,112
PROD000600,Apple iPhone V8,Electronics,Apple,21961.82,17,3733.51,18228.31,711,2.45,4.35,108
PROD000601,Levis Jeans V1,Fashion,Levis,4956.86,30,1487.06,3469.8,534,1.92,4.48,82
PROD000602,Peter England Shirt V10,Fashion,Peter,2330.18,26,605.85,1724.33,841,0.67,4.33,88
PROD000603,Nike Shoes V10,Fashion,Nike,3005.24,16,480.84,2524.4,194,0.75,4.57,82
PROD000604,Titan Watch V2,Fashion,Titan,881.77,15,132.27,749.5,901,2.93,4.33,85
PROD000605,Puma T-shirt V4,Fashion,Puma,1916.97,21,402.56,1514.41,768,0.31,4.3,73
PROD000606,IKEA Chair V9,Home,IKEA,7821.01,17,1329.57,6491.44,665,2.15,4.44,55
PROD000607,Prestige Cooker V2,Home,Prestige,34292.87,38,13031.29,21261.58,435,1.69,4.5,60
PROD000608,Philips Mixer V1,Home,Philips,8709.44,47,4093.44,4616,888,2.19,4.37,54
PROD000609,Godrej Almirah V1,Home,Godrej,20643.06,24,4954.33,15688.73,623,2.29,4.55,44
PROD000610,Urban Ladder Sofa V8,Home,Urban,3360.63,27,907.37,2453.26,495,0.62,4.5,44
PROD000611,Lakme Lipstick V4,Beauty,Lakme,1336.89,31,414.44,922.45,768,0.6,4.3,30
PROD000612,Mamaearth Facewash V3,Beauty,Mamaearth,1300.35,37,481.13,819.22,768,1.5,4.29,24
PROD000613,Nivea Cream V9,Beauty,Nivea,2382.67,14,333.57,2049.1,92,3.34,4.19,32
PROD000614,Dove Soap V1,Beauty,Dove,4394.72,27,1186.57,3208.15,236,2.25,4.31,26
PROD000615,Plum Serum V3,Beauty,Plum,3275.31,29,949.84,2325.47,968,3.39,4.3,27
PROD000616,Nike T-shirt V5,Sports,Nike,29800.86,49,14602.42,15198.44,706,3.45,4.59,54
PROD000617,Puma Shoes V3,Sports,Puma,16954.78,30,5086.43,11868.35,225,2.93,4.49,63
PROD000618,Decathlon Cycle V4,Sports,Decathlon,16313,46,7503.98,8809.02,888,3.81,4.36,44
PROD000619,Yoga Mat V10,Sports,Yoga,15267.68,26,3969.6,11298.08,953,1.85,4.4,47
PROD000620,Dumbbells V1,Sports,Dumbbells,27297.44,28,7643.28,19654.16,985,3.31,4.35,46
PROD000621,Fiction Novel V8,Books,Fiction,537.05,32,171.86,365.19,590,3.48,4.33,27
PROD000622,NCERT Book V3,Books,NCERT,1531.11,39,597.13,933.98,986,3.67,4.59,37
PROD000623,Comics V3,Books,Comics,432.04,40,172.82,259.22,702,1.38,4.27,45
PROD000624,Notebook V9,Books,Notebook,178.26,42,74.87,103.39,508,1.84,4.47,32
PROD000625,Stationery Set V3,Books,Stationery,1848.47,15,277.27,1571.2,812,4.5,4.69,35
PROD000626,Aashirvaad Atta V5,Grocery,Aashirvaad,2911.32,10,291.13,2620.19,127,3.19,4.33,51
PROD000627,Fortune Oil V6,Grocery,Fortune,1567.18,10,156.72,1410.46,540,0.74,4.46,65
PROD000628,Lays Chips V5,Grocery,Lays,2099.79,31,650.93,1448.86,91,4.41,4.47,59
PROD000629,Nescafe Coffee V7,Grocery,Nescafe,2583.69,24,620.09,1963.6,308,3.04,4.39,57
PROD000630,Haldiram Snacks V3,Grocery,Haldiram,2190.12,9,197.11,1993.01,560,3.62,4.52,62
PROD000631,Samsung Mobile V3,Electronics,Samsung,49998.08,27,13499.48,36498.6,837,3.09,4.33,104
PROD000632,HP Laptop V6,Electronics,HP,85214.72,21,17895.09,67319.63,886,2.94,4.46,124
PROD000633,boAt Headphones V6,Electronics,boAt,88254.01,6,5295.24,82958.77,170,2.95,4.48,111
PROD000634,Noise Watch V3,Electronics,Noise,3300.1,41,1353.04,1947.06,612,1.69,4.43,115
PROD000635,Apple iPhone V6,Electronics,Apple,122892.03,34,41783.29,81108.74,630,3,4.42,116
PROD000636,Levis Jeans V10,Fashion,Levis,6368.68,38,2420.1,3948.58,148,0.9,4.42,78
PROD000637,Peter England Shirt V6,Fashion,Peter,2892.78,20,578.56,2314.22,477,4.07,4.54,84
PROD000638,Nike Shoes V7,Fashion,Nike,11372.41,35,3980.34,7392.07,797,1.26,4.33,73
PROD000639,Titan Watch V8,Fashion,Titan,4064.06,47,1910.11,2153.95,336,0.98,4.42,77
PROD000640,Puma T-shirt V8,Fashion,Puma,1031.91,8,82.55,949.36,166,0.63,4.28,83
PROD000641,IKEA Chair V2,Home,IKEA,3532.88,41,1448.48,2084.4,74,4.01,4.41,51
PROD000642,Prestige Cooker V8,Home,Prestige,40020.76,41,16408.51,23612.25,932,0.47,4.52,46
PROD000643,Philips Mixer V6,Home,Philips,35807.57,5,1790.38,34017.19,476,4.01,4.44,48
PROD000644,Godrej Almirah V5,Home,Godrej,44181.45,35,15463.51,28717.94,68,2.27,4.42,43
PROD000645,Urban Ladder Sofa V8,Home,Urban,6372.64,5,318.63,6054.01,135,0.66,4.46,57
PROD000646,Lakme Lipstick V4,Beauty,Lakme,1611.17,13,209.45,1401.72,390,3.47,4.42,24
PROD000647,Mamaearth Facewash V4,Beauty,Mamaearth,2243.43,38,852.5,1390.93,957,3.9,4.32,28
PROD000648,Nivea Cream V1,Beauty,Nivea,2552.33,8,204.19,2348.14,364,3.08,4.5,24
PROD000649,Dove Soap V2,Beauty,Dove,713.25,18,128.38,584.87,107,3.51,4.48,23
PROD000650,Plum Serum V5,Beauty,Plum,1884.44,8,150.76,1733.68,904,4.64,4.38,29
PROD000651,Nike T-shirt V8,Sports,Nike,17712.73,27,4782.44,12930.29,317,2.01,4.26,61
PROD000652,Puma Shoes V9,Sports,Puma,8359.33,12,1003.12,7356.21,715,1.21,4.39,57
PROD000653,Decathlon Cycle V10,Sports,Decathlon,1016.46,16,162.63,853.83,525,2.68,4.44,52
PROD000654,Yoga Mat V3,Sports,Yoga,19822.07,39,7730.61,12091.46,275,4.07,4.19,47
PROD000655,Dumbbells V10,Sports,Dumbbells,5015,26,1303.9,3711.1,260,4.12,4.43,54
PROD000656,Fiction Novel V2,Books,Fiction,159.99,21,33.6,126.39,599,2.2,4.51,35
PROD000657,NCERT Book V2,Books,NCERT,1709.54,29,495.77,1213.77,434,0.3,4.27,26
PROD000658,Comics V7,Books,Comics,1893.37,37,700.55,1192.82,466,1.86,4.61,33
PROD000659,Notebook V2,Books,Notebook,914.85,17,155.52,759.33,477,0.53,4.65,26
PROD000660,Stationery Set V1,Books,Stationery,579.75,10,57.98,521.77,396,1.34,4.5,28
PROD000661,Aashirvaad Atta V5,Grocery,Aashirvaad,615.62,34,209.31,406.31,153,1.91,4.51,63
PROD000662,Fortune Oil V10,Grocery,Fortune,1102.83,24,264.68,838.15,157,1.25,4.21,71
PROD000663,Lays Chips V4,Grocery,Lays,1380.63,26,358.96,1021.67,371,2.67,4.61,41
PROD000664,Nescafe Coffee V5,Grocery,Nescafe,1262.9,34,429.39,833.51,796,4.61,4.36,59
PROD000665,Haldiram Snacks V1,Grocery,Haldiram,1666.93,11,183.36,1483.57,691,2.87,4.41,58
PROD000666,Samsung Mobile V9,Electronics,Samsung,109626.08,12,13155.13,96470.95,367,2.26,4.33,115
PROD000667,HP Laptop V2,Electronics,HP,140155.99,43,60267.08,79888.91,353,2.88,4.43,109
PROD000668,boAt Headphones V2,Electronics,boAt,32879.47,19,6247.1,26632.37,312,4.18,4.36,106
PROD000669,Noise Watch V4,Electronics,Noise,8029.99,33,2649.9,5380.09,958,0.99,4.42,105
PROD000670,Apple iPhone V10,Electronics,Apple,60307.99,31,18695.48,41612.51,205,4.91,4.35,109
PROD000671,Levis Jeans V2,Fashion,Levis,11550.47,39,4504.68,7045.79,36,4.02,4.44,78
PROD000672,Peter England Shirt V2,Fashion,Peter,8024.73,41,3290.14,4734.59,462,1.36,4.48,94
PROD000673,Nike Shoes V9,Fashion,Nike,13672.73,5,683.64,12989.09,918,3.97,4.52,86
PROD000674,Titan Watch V2,Fashion,Titan,7803.93,32,2497.26,5306.67,587,2.29,4.34,80
PROD000675,Puma T-shirt V10,Fashion,Puma,13459.39,5,672.97,12786.42,427,1.85,4.45,93
PROD000676,IKEA Chair V7,Home,IKEA,854.67,24,205.12,649.55,872,4.97,4.43,68
PROD000677,Prestige Cooker V7,Home,Prestige,14087.73,27,3803.69,10284.04,64,2.68,4.38,55
PROD000678,Philips Mixer V9,Home,Philips,28121.1,32,8998.75,19122.35,506,2.96,4.34,38
PROD000679,Godrej Almirah V7,Home,Godrej,47067.14,23,10825.44,36241.7,339,1.98,4.43,56
PROD000680,Urban Ladder Sofa V6,Home,Urban,42475.16,17,7220.78,35254.38,24,4.76,4.48,61
PROD000681,Lakme Lipstick V2,Beauty,Lakme,1246.03,18,224.29,1021.74,206,4.15,4.4,25
PROD000682,Mamaearth Facewash V10,Beauty,Mamaearth,1092.96,14,153.01,939.95,377,4.99,4.26,31
PROD000683,Nivea Cream V10,Beauty,Nivea,2864.02,6,171.84,2692.18,746,2.08,4.47,36
PROD000684,Dove Soap V1,Beauty,Dove,4269.45,33,1408.92,2860.53,759,2,4.44,36
PROD000685,Plum Serum V4,Beauty,Plum,598.87,25,149.72,449.15,462,4.35,4.38,26
PROD000686,Nike T-shirt V1,Sports,Nike,25510.03,34,8673.41,16836.62,603,1.59,4.36,55
PROD000687,Puma Shoes V5,Sports,Puma,34983.86,8,2798.71,32185.15,861,2.28,4.28,58
PROD000688,Decathlon Cycle V7,Sports,Decathlon,10071.33,13,1309.27,8762.06,857,4.8,4.42,45
PROD000689,Yoga Mat V6,Sports,Yoga,4434.87,43,1906.99,2527.88,322,3.07,4.32,60
PROD000690,Dumbbells V8,Sports,Dumbbells,20262.98,39,7902.56,12360.42,718,1.67,4.35,46
PROD000691,Fiction Novel V3,Books,Fiction,586.45,33,193.53,392.92,997,3.64,4.3,30
PROD000692,NCERT Book V1,Books,NCERT,750.85,6,45.05,705.8,152,2.25,4.41,39
PROD000693,Comics V8,Books,Comics,715.29,25,178.82,536.47,526,0.96,4.64,25
PROD000694,Notebook V10,Books,Notebook,1316.79,30,395.04,921.75,860,1.94,4.41,29
PROD000695,Stationery Set V4,Books,Stationery,1592.08,11,175.13,1416.95,280,4.14,4.39,31
PROD000696,Aashirvaad Atta V8,Grocery,Aashirvaad,527.86,49,258.65,269.21,486,1.29,4.54,61
PROD000697,Fortune Oil V7,Grocery,Fortune,2556.88,30,767.06,1789.82,818,3.78,4.45,64
PROD000698,Lays Chips V1,Grocery,Lays,2949.11,7,206.44,2742.67,819,3.01,4.38,53
PROD000699,Nescafe Coffee V10,Grocery,Nescafe,183.18,36,65.94,117.24,689,0.45,4.5,62
PROD000700,Haldiram Snacks V5,Grocery,Haldiram,2997.45,25,749.36,2248.09,88,1.28,4.4,58
PROD000701,Samsung Mobile V3,Electronics,Samsung,23910.89,33,7890.59,16020.3,830,2.73,4.37,110
PROD000702,HP Laptop V9,Electronics,HP,77898.33,27,21032.55,56865.78,601,3.99,4.37,118
PROD000703,boAt Headphones V3,Electronics,boAt,145577.42,38,55319.42,90258,572,3.98,4.38,104
PROD000704,Noise Watch V4,Electronics,Noise,99216.29,41,40678.68,58537.61,868,4.15,4.47,101
PROD000705,Apple iPhone V5,Electronics,Apple,135679.85,43,58342.34,77337.51,451,3.68,4.48,85
PROD000706,Levis Jeans V7,Fashion,Levis,7306.19,24,1753.49,5552.7,479,0.98,4.38,74
PROD000707,Peter England Shirt V2,Fashion,Peter,7725.08,50,3862.54,3862.54,615,2.91,4.44,99
PROD000708,Nike Shoes V10,Fashion,Nike,5752.76,26,1495.72,4257.04,623,3.6,4.43,86
PROD000709,Titan Watch V6,Fashion,Titan,1920.15,43,825.66,1094.49,76,2.53,4.37,83
PROD000710,Puma T-shirt V2,Fashion,Puma,11702.93,50,5851.47,5851.46,547,0.44,4.39,90
PROD000711,IKEA Chair V2,Home,IKEA,47488.39,16,7598.14,39890.25,602,3.7,4.43,72
PROD000712,Prestige Cooker V5,Home,Prestige,42981.18,41,17622.28,25358.9,852,4.64,4.46,69
PROD000713,Philips Mixer V5,Home,Philips,22301.58,49,10927.77,11373.81,244,0.35,4.55,51
PROD000714,Godrej Almirah V10,Home,Godrej,30565.93,11,3362.25,27203.68,711,0.9,4.23,65
PROD000715,Urban Ladder Sofa V7,Home,Urban,3086.9,46,1419.97,1666.93,149,4.17,4.45,66
PROD000716,Lakme Lipstick V5,Beauty,Lakme,3393.79,9,305.44,3088.35,575,1.19,4.32,28
PROD000717,Mamaearth Facewash V1,Beauty,Mamaearth,4256.29,30,1276.89,2979.4,314,1.37,4.57,28
PROD000718,Nivea Cream V6,Beauty,Nivea,305.85,13,39.76,266.09,946,3,4.31,32
PROD000719,Dove Soap V7,Beauty,Dove,2027.26,14,283.82,1743.44,556,0.35,4.32,28
PROD000720,Plum Serum V6,Beauty,Plum,201.86,48,96.89,104.97,629,3.17,4.26,35
PROD000721,Nike T-shirt V2,Sports,Nike,29584.57,9,2662.61,26921.96,458,3.94,4.35,54
PROD000722,Puma Shoes V2,Sports,Puma,20855,9,1876.95,18978.05,694,4.46,4.23,61
PROD000723,Decathlon Cycle V9,Sports,Decathlon,29244.69,25,7311.17,21933.52,655,2.07,4.37,46
PROD000724,Yoga Mat V5,Sports,Yoga,22827.56,6,1369.65,21457.91,255,3.31,4.46,48
PROD000725,Dumbbells V3,Sports,Dumbbells,3198.1,19,607.64,2590.46,35,1.59,4.31,45
PROD000726,Fiction Novel V8,Books,Fiction,129.73,45,58.38,71.35,803,4.71,4.51,39
PROD000727,NCERT Book V6,Books,NCERT,1525.44,30,457.63,1067.81,379,3.9,4.58,38
PROD000728,Comics V4,Books,Comics,354.82,8,28.39,326.43,889,0.33,4.44,39
PROD000729,Notebook V10,Books,Notebook,1583.56,20,316.71,1266.85,924,3.86,4.57,35
PROD000730,Stationery Set V6,Books,Stationery,845.25,16,135.24,710.01,124,2.41,4.17,35
PROD000731,Aashirvaad Atta V4,Grocery,Aashirvaad,1110.27,45,499.62,610.65,375,4.28,4.42,53
PROD000732,Fortune Oil V10,Grocery,Fortune,1235.71,30,370.71,865,898,1.56,4.31,52
PROD000733,Lays Chips V3,Grocery,Lays,759.78,49,372.29,387.49,191,4.99,4.38,42
PROD000734,Nescafe Coffee V4,Grocery,Nescafe,2775.92,46,1276.92,1499,568,0.79,4.25,51
PROD000735,Haldiram Snacks V5,Grocery,Haldiram,2725.82,15,408.87,2316.95,537,2.08,4.38,64
PROD000736,Samsung Mobile V2,Electronics,Samsung,14480.92,6,868.86,13612.06,14,3.16,4.31,106
PROD000737,HP Laptop V6,Electronics,HP,61824.59,7,4327.72,57496.87,731,3.22,4.41,101
PROD000738,boAt Headphones V3,Electronics,boAt,21075.29,50,10537.65,10537.64,278,1.32,4.39,109
PROD000739,Noise Watch V9,Electronics,Noise,60369.91,9,5433.29,54936.62,963,1.02,4.4,121
PROD000740,Apple iPhone V7,Electronics,Apple,111926.71,38,42532.15,69394.56,596,3.37,4.47,104
PROD000741,Levis Jeans V3,Fashion,Levis,3455.72,26,898.49,2557.23,127,1.65,4.35,104
PROD000742,Peter England Shirt V3,Fashion,Peter,5478.98,47,2575.12,2903.86,173,1.44,4.44,84
PROD000743,Nike Shoes V8,Fashion,Nike,3011.89,12,361.43,2650.46,133,4.22,4.38,69
PROD000744,Titan Watch V3,Fashion,Titan,5321.57,14,745.02,4576.55,962,2.98,4.46,74
PROD000745,Puma T-shirt V7,Fashion,Puma,7714.44,7,540.01,7174.43,851,4.66,4.39,93
PROD000746,IKEA Chair V8,Home,IKEA,29546.88,37,10932.35,18614.53,666,2.53,4.44,64
PROD000747,Prestige Cooker V7,Home,Prestige,49657.52,42,20856.16,28801.36,371,0.34,4.53,51
PROD000748,Philips Mixer V1,Home,Philips,49200.52,39,19188.2,30012.32,484,0.62,4.45,49
PROD000749,Godrej Almirah V10,Home,Godrej,13565.93,16,2170.55,11395.38,575,1.9,4.55,42
PROD000750,Urban Ladder Sofa V3,Home,Urban,22105.12,34,7515.74,14589.38,818,0.31,4.29,45
PROD000751,Lakme Lipstick V5,Beauty,Lakme,4873.75,49,2388.14,2485.61,89,1.69,4.41,41
PROD000752,Mamaearth Facewash V8,Beauty,Mamaearth,639.02,40,255.61,383.41,262,1.78,4.59,27
PROD000753,Nivea Cream V8,Beauty,Nivea,3944.61,27,1065.04,2879.57,820,4.03,4.41,22
PROD000754,Dove Soap V3,Beauty,Dove,3084.35,24,740.24,2344.11,59,2.71,4.54,26
PROD000755,Plum Serum V10,Beauty,Plum,221.92,12,26.63,195.29,963,1.37,4.5,28
PROD000756,Nike T-shirt V2,Sports,Nike,6737.17,10,673.72,6063.45,519,4.59,4.54,54
PROD000757,Puma Shoes V4,Sports,Puma,31796.45,26,8267.08,23529.37,203,2.47,4.33,63
PROD000758,Decathlon Cycle V2,Sports,Decathlon,14103.14,30,4230.94,9872.2,246,2.79,4.34,41
PROD000759,Yoga Mat V9,Sports,Yoga,8225.15,44,3619.07,4606.08,872,2.72,4.1,39
PROD000760,Dumbbells V1,Sports,Dumbbells,17145.63,9,1543.11,15602.52,909,4.19,4.33,55
PROD000761,Fiction Novel V5,Books,Fiction,886.06,34,301.26,584.8,419,3.96,4.17,35
PROD000762,NCERT Book V1,Books,NCERT,852.61,28,238.73,613.88,997,1.33,4.31,29
PROD000763,Comics V8,Books,Comics,491.78,21,103.27,388.51,147,4.72,4.42,26
PROD000764,Notebook V2,Books,Notebook,1873.14,49,917.84,955.3,117,0.38,4.43,35
PROD000765,Stationery Set V4,Books,Stationery,1802.2,43,774.95,1027.25,624,1.59,4.43,44
PROD000766,Aashirvaad Atta V10,Grocery,Aashirvaad,2552.91,26,663.76,1889.15,984,3.5,4.36,50
PROD000767,Fortune Oil V10,Grocery,Fortune,1200.48,27,324.13,876.35,1000,1.41,4.39,56
PROD000768,Lays Chips V7,Grocery,Lays,2540.63,29,736.78,1803.85,792,1.4,4.39,54
PROD000769,Nescafe Coffee V10,Grocery,Nescafe,2841.61,8,227.33,2614.28,334,3.15,4.35,60
PROD000770,Haldiram Snacks V1,Grocery,Haldiram,2487.6,17,422.89,2064.71,111,1.77,4.28,58
PROD000771,Samsung Mobile V7,Electronics,Samsung,97819.02,13,12716.47,85102.55,345,2.79,4.4,110
PROD000772,HP Laptop V2,Electronics,HP,128185.1,12,15382.21,112802.89,809,4.14,4.3,122
PROD000773,boAt Headphones V5,Electronics,boAt,98396.88,36,35422.88,62974,583,2.26,4.38,117
PROD000774,Noise Watch V4,Electronics,Noise,73341.95,15,11001.29,62340.66,757,0.34,4.39,113
PROD000775,Apple iPhone V3,Electronics,Apple,24446.63,37,9045.25,15401.38,297,3.58,4.49,112
PROD000776,Levis Jeans V2,Fashion,Levis,6069.03,36,2184.85,3884.18,193,0.79,4.5,80
PROD000777,Peter England Shirt V9,Fashion,Peter,14390.77,25,3597.69,10793.08,963,0.78,4.41,95
PROD000778,Nike Shoes V2,Fashion,Nike,6611.81,43,2843.08,3768.73,877,1.85,4.41,68
PROD000779,Titan Watch V1,Fashion,Titan,11411.17,21,2396.35,9014.82,559,2.95,4.38,77
PROD000780,Puma T-shirt V1,Fashion,Puma,4233.17,13,550.31,3682.86,475,0.61,4.44,78
